year,from,to,present_in
1982,gb,gb,bundled_only
1982,ie,ie,bundled_only
1982,il,il,bundled_only
1982,lu,lu,bundled_only
1982,nl,nl,bundled_only
1982,no,no,bundled_only
1982,pt,pt,bundled_only
1982,se,se,bundled_only
1982,tr,tr,bundled_only
1982,yu,yu,bundled_only
1983,at,at,bundled_only
1983,be,be,bundled_only
1983,ch,ch,bundled_only
1983,cy,cy,bundled_only
1983,de,de,bundled_only
1983,dk,dk,bundled_only
1983,es,es,bundled_only
1983,fi,fi,bundled_only
1983,fr,fr,bundled_only
1983,gb,gb,bundled_only
1983,gr,gr,bundled_only
1983,il,il,bundled_only
1983,it,it,bundled_only
1983,lu,lu,bundled_only
1983,nl,nl,bundled_only
1983,no,no,bundled_only
1983,pt,pt,bundled_only
1983,se,se,bundled_only
1983,tr,tr,bundled_only
1983,yu,yu,bundled_only
1984,at,at,bundled_only
1984,be,be,bundled_only
1984,ch,ch,bundled_only
1984,cy,cy,bundled_only
1984,de,de,bundled_only
1984,dk,dk,bundled_only
1984,es,es,bundled_only
1984,fi,fi,bundled_only
1984,fr,fr,bundled_only
1984,gb,gb,bundled_only
1984,ie,ie,bundled_only
1984,it,it,bundled_only
1984,lu,lu,bundled_only
1984,nl,nl,bundled_only
1984,no,no,bundled_only
1984,pt,pt,bundled_only
1984,se,se,bundled_only
1984,tr,tr,bundled_only
1984,yu,yu,bundled_only
1985,at,at,bundled_only
1985,be,be,bundled_only
1985,ch,ch,bundled_only
1985,cy,cy,bundled_only
1985,de,de,bundled_only
1985,dk,dk,bundled_only
1985,es,es,bundled_only
1985,fi,fi,bundled_only
1985,fr,fr,bundled_only
1985,gb,gb,bundled_only
1985,gr,gr,bundled_only
1985,ie,ie,bundled_only
1985,il,il,bundled_only
1985,it,it,bundled_only
1985,lu,lu,bundled_only
1985,no,no,bundled_only
1985,pt,pt,bundled_only
1985,se,se,bundled_only
1985,tr,tr,bundled_only
1986,at,at,bundled_only
1986,be,be,bundled_only
1986,ch,ch,bundled_only
1986,cy,cy,bundled_only
1986,de,de,bundled_only
1986,dk,dk,bundled_only
1986,es,es,bundled_only
1986,fi,fi,bundled_only
1986,fr,fr,bundled_only
1986,gb,gb,bundled_only
1986,ie,ie,bundled_only
1986,il,il,bundled_only
1986,is,is,bundled_only
1986,lu,lu,bundled_only
1986,nl,nl,bundled_only
1986,no,no,bundled_only
1986,pt,pt,bundled_only
1986,se,se,bundled_only
1986,tr,tr,bundled_only
1986,yu,yu,bundled_only
1987,at,at,bundled_only
1987,be,be,bundled_only
1987,ch,ch,bundled_only
1987,cy,cy,bundled_only
1987,de,de,bundled_only
1987,dk,dk,bundled_only
1987,es,es,bundled_only
1987,fi,fi,bundled_only
1987,fr,fr,bundled_only
1987,gb,gb,bundled_only
1987,gr,gr,bundled_only
1987,ie,ie,bundled_only
1987,il,il,bundled_only
1987,is,is,bundled_only
1987,it,it,bundled_only
1987,lu,lu,bundled_only
1987,nl,nl,bundled_only
1987,no,no,bundled_only
1987,pt,pt,bundled_only
1987,se,se,bundled_only
1987,tr,tr,bundled_only
1987,yu,yu,bundled_only
1988,at,at,bundled_only
1988,be,be,bundled_only
1988,ch,ch,bundled_only
1988,de,de,bundled_only
1988,dk,dk,bundled_only
1988,es,es,bundled_only
1988,fi,fi,bundled_only
1988,fr,fr,bundled_only
1988,gb,gb,bundled_only
1988,gr,gr,bundled_only
1988,ie,ie,bundled_only
1988,il,il,bundled_only
1988,is,is,bundled_only
1988,it,it,bundled_only
1988,lu,lu,bundled_only
1988,nl,nl,bundled_only
1988,no,no,bundled_only
1988,pt,pt,bundled_only
1988,se,se,bundled_only
1988,tr,tr,bundled_only
1988,yu,yu,bundled_only
1989,at,at,bundled_only
1989,be,be,bundled_only
1989,ch,ch,bundled_only
1989,cy,cy,bundled_only
1989,de,de,bundled_only
1989,dk,dk,bundled_only
1989,es,es,bundled_only
1989,fi,fi,bundled_only
1989,fr,fr,bundled_only
1989,gb,gb,bundled_only
1989,gr,gr,bundled_only
1989,ie,ie,bundled_only
1989,il,il,bundled_only
1989,is,is,bundled_only
1989,it,it,bundled_only
1989,lu,lu,bundled_only
1989,nl,nl,bundled_only
1989,no,no,bundled_only
1989,pt,pt,bundled_only
1989,se,se,bundled_only
1989,tr,tr,bundled_only
1989,yu,yu,bundled_only
1990,at,at,bundled_only
1990,be,be,bundled_only
1990,ch,ch,bundled_only
1990,cy,cy,bundled_only
1990,de,de,bundled_only
1990,dk,dk,bundled_only
1990,es,es,bundled_only
1990,fi,fi,bundled_only
1990,fr,fr,bundled_only
1990,gb,gb,bundled_only
1990,gr,gr,bundled_only
1990,ie,ie,bundled_only
1990,il,il,bundled_only
1990,is,is,bundled_only
1990,it,it,bundled_only
1990,lu,lu,bundled_only
1990,nl,nl,bundled_only
1990,no,no,bundled_only
1990,pt,pt,bundled_only
1990,se,se,bundled_only
1990,tr,tr,bundled_only
1990,yu,yu,bundled_only
1991,at,at,bundled_only
1991,be,be,bundled_only
1991,ch,ch,bundled_only
1991,cy,cy,bundled_only
1991,de,de,bundled_only
1991,dk,dk,bundled_only
1991,es,es,bundled_only
1991,fi,fi,bundled_only
1991,fr,fr,bundled_only
1991,gb,gb,bundled_only
1991,gr,gr,bundled_only
1991,ie,ie,bundled_only
1991,il,il,bundled_only
1991,is,is,bundled_only
1991,it,it,bundled_only
1991,lu,lu,bundled_only
1991,mt,mt,bundled_only
1991,no,no,bundled_only
1991,pt,pt,bundled_only
1991,se,se,bundled_only
1991,tr,tr,bundled_only
1991,yu,yu,bundled_only
1992,at,at,bundled_only
1992,be,be,bundled_only
1992,ch,ch,bundled_only
1992,cy,cy,bundled_only
1992,de,de,bundled_only
1992,dk,dk,bundled_only
1992,es,es,bundled_only
1992,fi,fi,bundled_only
1992,fr,fr,bundled_only
1992,gb,gb,bundled_only
1992,gr,gr,bundled_only
1992,ie,ie,bundled_only
1992,il,il,bundled_only
1992,is,is,bundled_only
1992,it,it,bundled_only
1992,lu,lu,bundled_only
1992,mt,mt,bundled_only
1992,nl,nl,bundled_only
1992,no,no,bundled_only
1992,pt,pt,bundled_only
1992,se,se,bundled_only
1992,tr,tr,bundled_only
1992,yu,yu,bundled_only
1993,at,at,bundled_only
1993,ba,ba,bundled_only
1993,be,be,bundled_only
1993,ch,ch,bundled_only
1993,cy,cy,bundled_only
1993,de,de,bundled_only
1993,dk,dk,bundled_only
1993,es,es,bundled_only
1993,fi,fi,bundled_only
1993,fr,fr,bundled_only
1993,gb,gb,bundled_only
1993,gr,gr,bundled_only
1993,hr,hr,bundled_only
1993,ie,ie,bundled_only
1993,il,il,bundled_only
1993,is,is,bundled_only
1993,it,it,bundled_only
1993,lu,lu,bundled_only
1993,mt,mt,bundled_only
1993,nl,nl,bundled_only
1993,no,no,bundled_only
1993,pt,pt,bundled_only
1993,se,se,bundled_only
1993,si,si,bundled_only
1993,tr,tr,bundled_only
1994,at,at,bundled_only
1994,ba,ba,bundled_only
1994,ch,ch,bundled_only
1994,cy,cy,bundled_only
1994,de,de,bundled_only
1994,ee,ee,bundled_only
1994,es,es,bundled_only
1994,fi,fi,bundled_only
1994,fr,fr,bundled_only
1994,gb,gb,bundled_only
1994,gr,gr,bundled_only
1994,hr,hr,bundled_only
1994,hu,hu,bundled_only
1994,ie,ie,bundled_only
1994,is,is,bundled_only
1994,lt,lt,bundled_only
1994,mt,mt,bundled_only
1994,nl,nl,bundled_only
1994,no,no,bundled_only
1994,pl,pl,bundled_only
1994,pt,pt,bundled_only
1994,ro,ro,bundled_only
1994,ru,ru,bundled_only
1994,se,se,bundled_only
1994,sk,sk,bundled_only
1995,at,at,bundled_only
1995,ba,ba,bundled_only
1995,be,be,bundled_only
1995,cy,cy,bundled_only
1995,de,de,bundled_only
1995,dk,dk,bundled_only
1995,es,es,bundled_only
1995,fr,fr,bundled_only
1995,gb,gb,bundled_only
1995,gr,gr,bundled_only
1995,hr,hr,bundled_only
1995,hu,hu,bundled_only
1995,ie,ie,bundled_only
1995,il,il,bundled_only
1995,is,is,bundled_only
1995,mt,mt,bundled_only
1995,no,no,bundled_only
1995,pl,pl,bundled_only
1995,pt,pt,bundled_only
1995,ru,ru,bundled_only
1995,se,se,bundled_only
1995,si,si,bundled_only
1995,tr,tr,bundled_only
1996,at,at,bundled_only
1996,ba,ba,bundled_only
1996,be,be,bundled_only
1996,ch,ch,bundled_only
1996,cy,cy,bundled_only
1996,ee,ee,bundled_only
1996,es,es,bundled_only
1996,fi,fi,bundled_only
1996,fr,fr,bundled_only
1996,gb,gb,bundled_only
1996,gr,gr,bundled_only
1996,hr,hr,bundled_only
1996,ie,ie,bundled_only
1996,is,is,bundled_only
1996,mt,mt,bundled_only
1996,nl,nl,bundled_only
1996,no,no,bundled_only
1996,pl,pl,bundled_only
1996,pt,pt,bundled_only
1996,se,se,bundled_only
1996,si,si,bundled_only
1996,sk,sk,bundled_only
1996,tr,tr,bundled_only
1997,at,at,bundled_only
1997,ba,ba,bundled_only
1997,ch,ch,bundled_only
1997,cy,cy,bundled_only
1997,de,de,bundled_only
1997,dk,dk,bundled_only
1997,ee,ee,bundled_only
1997,es,es,bundled_only
1997,fr,fr,bundled_only
1997,gb,gb,bundled_only
1997,gr,gr,bundled_only
1997,hr,hr,bundled_only
1997,hu,hu,bundled_only
1997,ie,ie,bundled_only
1997,is,is,bundled_only
1997,it,it,bundled_only
1997,mt,mt,bundled_only
1997,nl,nl,bundled_only
1997,no,no,bundled_only
1997,pl,pl,bundled_only
1997,pt,pt,bundled_only
1997,ru,ru,bundled_only
1997,se,se,bundled_only
1997,si,si,bundled_only
1997,tr,tr,bundled_only
1998,be,be,bundled_only
1998,ch,ch,bundled_only
1998,cy,cy,bundled_only
1998,de,de,bundled_only
1998,ee,ee,bundled_only
1998,es,es,bundled_only
1998,fi,fi,bundled_only
1998,fr,fr,bundled_only
1998,gb,gb,bundled_only
1998,gr,gr,bundled_only
1998,hr,hr,bundled_only
1998,hu,hu,bundled_only
1998,ie,ie,bundled_only
1998,il,il,bundled_only
1998,mk,mk,bundled_only
1998,mt,mt,bundled_only
1998,nl,nl,bundled_only
1998,no,no,bundled_only
1998,pl,pl,bundled_only
1998,pt,pt,bundled_only
1998,ro,ro,bundled_only
1998,se,se,bundled_only
1998,si,si,bundled_only
1998,sk,sk,bundled_only
1998,tr,tr,bundled_only
1999,at,at,bundled_only
1999,ba,ba,bundled_only
1999,be,be,bundled_only
1999,cy,cy,bundled_only
1999,de,de,bundled_only
1999,dk,dk,bundled_only
1999,ee,ee,bundled_only
1999,es,es,bundled_only
1999,fr,fr,bundled_only
1999,gb,gb,bundled_only
1999,hr,hr,bundled_only
1999,ie,ie,bundled_only
1999,il,il,bundled_only
1999,is,is,bundled_only
1999,lt,lt,bundled_only
1999,mt,mt,bundled_only
1999,nl,nl,bundled_only
1999,no,no,bundled_only
1999,pl,pl,bundled_only
1999,pt,pt,bundled_only
1999,se,se,bundled_only
1999,si,si,bundled_only
1999,tr,tr,bundled_only
2000,at,at,bundled_only
2000,be,be,bundled_only
2000,ch,ch,bundled_only
2000,cy,cy,bundled_only
2000,de,de,bundled_only
2000,dk,dk,bundled_only
2000,ee,ee,bundled_only
2000,es,es,bundled_only
2000,fi,fi,bundled_only
2000,fr,fr,bundled_only
2000,gb,gb,bundled_only
2000,hr,hr,bundled_only
2000,ie,ie,bundled_only
2000,il,il,bundled_only
2000,is,is,bundled_only
2000,lv,lv,bundled_only
2000,mk,mk,bundled_only
2000,mt,mt,bundled_only
2000,nl,nl,bundled_only
2000,no,no,bundled_only
2000,ro,ro,bundled_only
2000,ru,ru,bundled_only
2000,se,se,bundled_only
2000,tr,tr,bundled_only
2001,ba,ba,bundled_only
2001,de,de,bundled_only
2001,dk,dk,bundled_only
2001,ee,ee,bundled_only
2001,es,es,bundled_only
2001,fr,fr,bundled_only
2001,gb,gb,bundled_only
2001,gr,gr,bundled_only
2001,hr,hr,bundled_only
2001,ie,ie,bundled_only
2001,il,il,bundled_only
2001,is,is,bundled_only
2001,lt,lt,bundled_only
2001,lv,lv,bundled_only
2001,mt,mt,bundled_only
2001,nl,nl,bundled_only
2001,no,no,bundled_only
2001,pl,pl,bundled_only
2001,pt,pt,bundled_only
2001,ru,ru,bundled_only
2001,se,se,bundled_only
2001,si,si,bundled_only
2001,tr,tr,bundled_only
2002,at,at,bundled_only
2002,ba,ba,bundled_only
2002,be,be,bundled_only
2002,ch,ch,bundled_only
2002,cy,cy,bundled_only
2002,de,de,bundled_only
2002,dk,dk,bundled_only
2002,ee,ee,bundled_only
2002,es,es,bundled_only
2002,fi,fi,bundled_only
2002,fr,fr,bundled_only
2002,gb,gb,bundled_only
2002,gr,gr,bundled_only
2002,hr,hr,bundled_only
2002,il,il,bundled_only
2002,lt,lt,bundled_only
2002,lv,lv,bundled_only
2002,mk,mk,bundled_only
2002,mt,mt,bundled_only
2002,ro,ro,bundled_only
2002,ru,ru,bundled_only
2002,se,se,bundled_only
2002,si,si,bundled_only
2002,tr,tr,bundled_only
2003,at,at,bundled_only
2003,ba,ba,bundled_only
2003,be,be,bundled_only
2003,cy,cy,bundled_only
2003,de,de,bundled_only
2003,ee,ee,bundled_only
2003,es,es,bundled_only
2003,fr,fr,bundled_only
2003,gb,gb,bundled_only
2003,gr,gr,bundled_only
2003,hr,hr,bundled_only
2003,ie,ie,bundled_only
2003,il,il,bundled_only
2003,is,is,bundled_only
2003,lv,lv,bundled_only
2003,mt,mt,bundled_only
2003,nl,nl,bundled_only
2003,no,no,bundled_only
2003,pl,pl,bundled_only
2003,pt,pt,bundled_only
2003,ro,ro,bundled_only
2003,ru,ru,bundled_only
2003,se,se,bundled_only
2003,si,si,bundled_only
2003,tr,tr,bundled_only
2003,ua,ua,bundled_only
2004,al,al,bundled_only
2004,at,at,bundled_only
2004,ba,ba,bundled_only
2004,be,be,bundled_only
2004,cs,cs,bundled_only
2004,cy,cy,bundled_only
2004,de,de,bundled_only
2004,es,es,bundled_only
2004,fr,fr,bundled_only
2004,gb,gb,bundled_only
2004,gr,gr,bundled_only
2004,hr,hr,bundled_only
2004,ie,ie,bundled_only
2004,is,is,bundled_only
2004,mk,mk,bundled_only
2004,mt,mt,bundled_only
2004,nl,nl,bundled_only
2004,no,no,bundled_only
2004,pl,pl,bundled_only
2004,ro,ro,bundled_only
2004,ru,ru,bundled_only
2004,se,se,bundled_only
2004,tr,tr,bundled_only
2004,ua,ua,bundled_only
2005,al,al,bundled_only
2005,ba,ba,bundled_only
2005,ch,ch,bundled_only
2005,cs,cs,bundled_only
2005,cy,cy,bundled_only
2005,de,de,bundled_only
2005,dk,dk,bundled_only
2005,es,es,bundled_only
2005,fr,fr,bundled_only
2005,gb,gb,bundled_only
2005,gr,gr,bundled_only
2005,hr,hr,bundled_only
2005,hu,hu,bundled_only
2005,il,il,bundled_only
2005,lv,lv,bundled_only
2005,md,md,bundled_only
2005,mk,mk,bundled_only
2005,mt,mt,bundled_only
2005,no,no,bundled_only
2005,ro,ro,bundled_only
2005,ru,ru,bundled_only
2005,se,se,bundled_only
2005,tr,tr,bundled_only
2005,ua,ua,bundled_only
2006,am,am,bundled_only
2006,ba,ba,bundled_only
2006,ch,ch,bundled_only
2006,de,de,bundled_only
2006,dk,dk,bundled_only
2006,es,es,bundled_only
2006,fi,fi,bundled_only
2006,fr,fr,bundled_only
2006,gb,gb,bundled_only
2006,gr,gr,bundled_only
2006,hr,hr,bundled_only
2006,ie,ie,bundled_only
2006,il,il,bundled_only
2006,lt,lt,bundled_only
2006,lv,lv,bundled_only
2006,md,md,bundled_only
2006,mk,mk,bundled_only
2006,mt,mt,bundled_only
2006,no,no,bundled_only
2006,ro,ro,bundled_only
2006,ru,ru,bundled_only
2006,se,se,bundled_only
2006,tr,tr,bundled_only
2006,ua,ua,bundled_only
2007,am,am,bundled_only
2007,ba,ba,bundled_only
2007,bg,bg,bundled_only
2007,by,by,bundled_only
2007,de,de,bundled_only
2007,es,es,bundled_only
2007,fi,fi,bundled_only
2007,fr,fr,bundled_only
2007,gb,gb,bundled_only
2007,ge,ge,bundled_only
2007,gr,gr,bundled_only
2007,hu,hu,bundled_only
2007,ie,ie,bundled_only
2007,lt,lt,bundled_only
2007,lv,lv,bundled_only
2007,md,md,bundled_only
2007,mk,mk,bundled_only
2007,ro,ro,bundled_only
2007,rs,rs,bundled_only
2007,ru,ru,bundled_only
2007,se,se,bundled_only
2007,si,si,bundled_only
2007,tr,tr,bundled_only
2007,ua,ua,bundled_only
2008,al,al,bundled_only
2008,am,am,bundled_only
2008,az,az,bundled_only
2008,ba,ba,bundled_only
2008,de,de,bundled_only
2008,dk,dk,bundled_only
2008,es,es,bundled_only
2008,fi,fi,bundled_only
2008,fr,fr,bundled_only
2008,gb,gb,bundled_only
2008,ge,ge,bundled_only
2008,gr,gr,bundled_only
2008,hr,hr,bundled_only
2008,il,il,bundled_only
2008,is,is,bundled_only
2008,lv,lv,bundled_only
2008,no,no,bundled_only
2008,pl,pl,bundled_only
2008,pt,pt,bundled_only
2008,ro,ro,bundled_only
2008,rs,rs,bundled_only
2008,ru,ru,bundled_only
2008,se,se,bundled_only
2008,tr,tr,bundled_only
2008,ua,ua,bundled_only
2009,al,al,bundled_only
2009,am,am,bundled_only
2009,az,az,bundled_only
2009,ba,ba,bundled_only
2009,de,de,bundled_only
2009,dk,dk,bundled_only
2009,ee,ee,bundled_only
2009,es,es,bundled_only
2009,fi,fi,bundled_only
2009,fr,fr,bundled_only
2009,gb,gb,bundled_only
2009,gr,gr,bundled_only
2009,hr,hr,bundled_only
2009,il,il,bundled_only
2009,is,is,bundled_only
2009,lt,lt,bundled_only
2009,md,md,bundled_only
2009,mt,mt,bundled_only
2009,no,no,bundled_only
2009,pt,pt,bundled_only
2009,ro,ro,bundled_only
2009,ru,ru,bundled_only
2009,se,se,bundled_only
2009,tr,tr,bundled_only
2009,ua,ua,bundled_only
2010,al,al,bundled_only
2010,am,am,bundled_only
2010,az,az,bundled_only
2010,ba,ba,bundled_only
2010,be,be,bundled_only
2010,by,by,bundled_only
2010,cy,cy,bundled_only
2010,de,de,bundled_only
2010,dk,dk,bundled_only
2010,es,es,bundled_only
2010,fr,fr,bundled_only
2010,gb,gb,bundled_only
2010,ge,ge,bundled_only
2010,gr,gr,bundled_only
2010,ie,ie,bundled_only
2010,il,il,bundled_only
2010,is,is,bundled_only
2010,md,md,bundled_only
2010,no,no,bundled_only
2010,pt,pt,bundled_only
2010,ro,ro,bundled_only
2010,rs,rs,bundled_only
2010,ru,ru,bundled_only
2010,tr,tr,bundled_only
2010,ua,ua,bundled_only
2011,at,at,bundled_only
2011,az,az,bundled_only
2011,ba,ba,bundled_only
2011,ch,ch,bundled_only
2011,de,de,bundled_only
2011,dk,dk,bundled_only
2011,ee,ee,bundled_only
2011,es,es,bundled_only
2011,fi,fi,bundled_only
2011,fr,fr,bundled_only
2011,gb,gb,bundled_only
2011,ge,ge,bundled_only
2011,gr,gr,bundled_only
2011,hu,hu,bundled_only
2011,ie,ie,bundled_only
2011,is,is,bundled_only
2011,it,it,bundled_only
2011,lt,lt,bundled_only
2011,md,md,bundled_only
2011,ro,ro,bundled_only
2011,rs,rs,bundled_only
2011,ru,ru,bundled_only
2011,se,se,bundled_only
2011,si,si,bundled_only
2011,ua,ua,bundled_only
2012,al,al,bundled_only
2012,az,az,bundled_only
2012,ba,ba,bundled_only
2012,cy,cy,bundled_only
2012,de,de,bundled_only
2012,dk,dk,bundled_only
2012,ee,ee,bundled_only
2012,es,es,bundled_only
2012,fr,fr,bundled_only
2012,gb,gb,bundled_only
2012,gr,gr,bundled_only
2012,hu,hu,bundled_only
2012,ie,ie,bundled_only
2012,is,is,bundled_only
2012,it,it,bundled_only
2012,lt,lt,bundled_only
2012,md,md,bundled_only
2012,mk,mk,bundled_only
2012,mt,mt,bundled_only
2012,no,no,bundled_only
2012,ro,ro,bundled_only
2012,rs,rs,bundled_only
2012,ru,ru,bundled_only
2012,se,se,bundled_only
2012,tr,tr,bundled_only
2012,ua,ua,bundled_only
2013,am,am,bundled_only
2013,az,az,bundled_only
2013,be,be,bundled_only
2013,by,by,bundled_only
2013,de,de,bundled_only
2013,dk,dk,bundled_only
2013,ee,ee,bundled_only
2013,es,es,bundled_only
2013,fi,fi,bundled_only
2013,fr,fr,bundled_only
2013,gb,gb,bundled_only
2013,ge,ge,bundled_only
2013,gr,gr,bundled_only
2013,hu,hu,bundled_only
2013,ie,ie,bundled_only
2013,is,is,bundled_only
2013,it,it,bundled_only
2013,lt,lt,bundled_only
2013,md,md,bundled_only
2013,mt,mt,bundled_only
2013,nl,nl,bundled_only
2013,no,no,bundled_only
2013,ro,ro,bundled_only
2013,ru,ru,bundled_only
2013,se,se,bundled_only
2013,ua,ua,bundled_only
2014,am,am,bundled_only
2014,at,at,bundled_only
2014,az,az,bundled_only
2014,by,by,bundled_only
2014,ch,ch,bundled_only
2014,de,de,bundled_only
2014,dk,dk,bundled_only
2014,es,es,bundled_only
2014,fi,fi,bundled_only
2014,fr,fr,bundled_only
2014,gb,gb,bundled_only
2014,gr,gr,bundled_only
2014,hu,hu,bundled_only
2014,is,is,bundled_only
2014,it,it,bundled_only
2014,me,me,bundled_only
2014,mt,mt,bundled_only
2014,nl,nl,bundled_only
2014,no,no,bundled_only
2014,pl,pl,bundled_only
2014,ro,ro,bundled_only
2014,ru,ru,bundled_only
2014,se,se,bundled_only
2014,si,si,bundled_only
2014,sm,sm,bundled_only
2014,ua,ua,bundled_only
2015,al,al,bundled_only
2015,am,am,bundled_only
2015,at,at,bundled_only
2015,au,au,bundled_only
2015,az,az,bundled_only
2015,be,be,bundled_only
2015,cy,cy,bundled_only
2015,de,de,bundled_only
2015,ee,ee,bundled_only
2015,es,es,bundled_only
2015,fr,fr,bundled_only
2015,gb,gb,bundled_only
2015,ge,ge,bundled_only
2015,gr,gr,bundled_only
2015,hu,hu,bundled_only
2015,il,il,bundled_only
2015,it,it,bundled_only
2015,lt,lt,bundled_only
2015,lv,lv,bundled_only
2015,me,me,bundled_only
2015,no,no,bundled_only
2015,pl,pl,bundled_only
2015,ro,ro,bundled_only
2015,rs,rs,bundled_only
2015,ru,ru,bundled_only
2015,se,se,bundled_only
2015,si,si,bundled_only
2016,am,am,bundled_only
2016,at,at,bundled_only
2016,au,au,bundled_only
2016,az,az,bundled_only
2016,be,be,bundled_only
2016,bg,bg,bundled_only
2016,cy,cy,bundled_only
2016,cz,cz,bundled_only
2016,de,de,bundled_only
2016,es,es,bundled_only
2016,fr,fr,bundled_only
2016,gb,gb,bundled_only
2016,ge,ge,bundled_only
2016,hr,hr,bundled_only
2016,hu,hu,bundled_only
2016,il,il,bundled_only
2016,it,it,bundled_only
2016,lt,lt,bundled_only
2016,lv,lv,bundled_only
2016,mt,mt,bundled_only
2016,nl,nl,bundled_only
2016,pl,pl,bundled_only
2016,rs,rs,bundled_only
2016,ru,ru,bundled_only
2016,se,se,bundled_only
2016,ua,ua,bundled_only
2017,am,am,bundled_only
2017,at,at,bundled_only
2017,au,au,bundled_only
2017,az,az,bundled_only
2017,be,be,bundled_only
2017,bg,bg,bundled_only
2017,by,by,bundled_only
2017,cy,cy,bundled_only
2017,de,de,bundled_only
2017,dk,dk,bundled_only
2017,es,es,bundled_only
2017,fr,fr,bundled_only
2017,gb,gb,bundled_only
2017,gr,gr,bundled_only
2017,hr,hr,bundled_only
2017,hu,hu,bundled_only
2017,il,il,bundled_only
2017,it,it,bundled_only
2017,md,md,bundled_only
2017,nl,nl,bundled_only
2017,no,no,bundled_only
2017,pl,pl,bundled_only
2017,pt,pt,bundled_only
2017,ro,ro,bundled_only
2017,se,se,bundled_only
2017,ua,ua,bundled_only
2018,al,al,bundled_only
2018,at,at,bundled_only
2018,au,au,bundled_only
2018,bg,bg,bundled_only
2018,cy,cy,bundled_only
2018,cz,cz,bundled_only
2018,de,de,bundled_only
2018,dk,dk,bundled_only
2018,ee,ee,bundled_only
2018,es,es,bundled_only
2018,fi,fi,bundled_only
2018,fr,fr,bundled_only
2018,gb,gb,bundled_only
2018,hu,hu,bundled_only
2018,ie,ie,bundled_only
2018,il,il,bundled_only
2018,it,it,bundled_only
2018,lt,lt,bundled_only
2018,md,md,bundled_only
2018,nl,nl,bundled_only
2018,no,no,bundled_only
2018,pt,pt,bundled_only
2018,rs,rs,bundled_only
2018,se,se,bundled_only
2018,si,si,bundled_only
2018,ua,ua,bundled_only
2019,al,al,bundled_only
2019,au,au,bundled_only
2019,az,az,bundled_only
2019,by,by,bundled_only
2019,ch,ch,bundled_only
2019,cy,cy,bundled_only
2019,cz,cz,bundled_only
2019,de,de,bundled_only
2019,dk,dk,bundled_only
2019,ee,ee,bundled_only
2019,es,es,bundled_only
2019,fr,fr,bundled_only
2019,gb,gb,bundled_only
2019,gr,gr,bundled_only
2019,il,il,bundled_only
2019,is,is,bundled_only
2019,it,it,bundled_only
2019,mk,mk,bundled_only
2019,mt,mt,bundled_only
2019,nl,nl,bundled_only
2019,no,no,bundled_only
2019,rs,rs,bundled_only
2019,ru,ru,bundled_only
2019,se,se,bundled_only
2019,si,si,bundled_only
2019,sm,sm,bundled_only
2021,al,al,bundled_only
2021,az,az,bundled_only
2021,be,be,bundled_only
2021,bg,bg,bundled_only
2021,ch,ch,bundled_only
2021,cy,cy,bundled_only
2021,de,de,bundled_only
2021,es,es,bundled_only
2021,fi,fi,bundled_only
2021,fr,fr,bundled_only
2021,gb,gb,bundled_only
2021,gr,gr,bundled_only
2021,il,il,bundled_only
2021,is,is,bundled_only
2021,it,it,bundled_only
2021,lt,lt,bundled_only
2021,md,md,bundled_only
2021,mt,mt,bundled_only
2021,nl,nl,bundled_only
2021,no,no,bundled_only
2021,pt,pt,bundled_only
2021,rs,rs,bundled_only
2021,ru,ru,bundled_only
2021,se,se,bundled_only
2021,sm,sm,bundled_only
2021,ua,ua,bundled_only
2022,am,am,bundled_only
2022,au,au,bundled_only
2022,az,az,bundled_only
2022,be,be,bundled_only
2022,ch,ch,bundled_only
2022,cz,cz,bundled_only
2022,de,de,bundled_only
2022,ee,ee,bundled_only
2022,es,es,bundled_only
2022,fi,fi,bundled_only
2022,fr,fr,bundled_only
2022,gb,gb,bundled_only
2022,gr,gr,bundled_only
2022,is,is,bundled_only
2022,it,it,bundled_only
2022,lt,lt,bundled_only
2022,md,md,bundled_only
2022,nl,nl,bundled_only
2022,no,no,bundled_only
2022,pl,pl,bundled_only
2022,pt,pt,bundled_only
2022,ro,ro,bundled_only
2022,rs,rs,bundled_only
2022,se,se,bundled_only
2022,ua,ua,bundled_only
2023,al,al,bundled_only
2023,am,am,bundled_only
2023,at,at,bundled_only
2023,au,au,bundled_only
2023,be,be,bundled_only
2023,ch,ch,bundled_only
2023,cy,cy,bundled_only
2023,cz,cz,bundled_only
2023,de,de,bundled_only
2023,ee,ee,bundled_only
2023,es,es,bundled_only
2023,fi,fi,bundled_only
2023,fr,fr,bundled_only
2023,gb,gb,bundled_only
2023,hr,hr,bundled_only
2023,il,il,bundled_only
2023,it,it,bundled_only
2023,lt,lt,bundled_only
2023,md,md,bundled_only
2023,no,no,bundled_only
2023,pl,pl,bundled_only
2023,pt,pt,bundled_only
2023,rs,rs,bundled_only
2023,se,se,bundled_only
2023,si,si,bundled_only
2023,ua,ua,bundled_only
2023,wld,al,bundled_only
2023,wld,am,bundled_only
2023,wld,at,bundled_only
2023,wld,au,bundled_only
2023,wld,be,bundled_only
2023,wld,ch,bundled_only
2023,wld,cy,bundled_only
2023,wld,cz,bundled_only
2023,wld,de,bundled_only
2023,wld,ee,bundled_only
2023,wld,es,bundled_only
2023,wld,fi,bundled_only
2023,wld,fr,bundled_only
2023,wld,gb,bundled_only
