year,i,j,pub,quality,bias,is_xx,diaspora,recv_bloc
2023,dk,au,0.0,0.6,-0.6,0,0,0
2023,dk,be,6.0,1.4,4.6,0,0,1
2023,dk,ch,4.0,0.7714285714285715,3.2285714285714286,0,0,1
2023,dk,cy,2.0,1.6,0.3999999999999999,0,0,1
2023,dk,cz,0.0,1.0,-1.0,0,0,0
2023,dk,de,0.0,0.42857142857142855,-0.42857142857142855,0,3,1
2023,dk,ee,0.0,0.6285714285714286,-0.6285714285714286,0,0,1
2023,dk,es,0.0,0.08571428571428572,-0.08571428571428572,0,0,1
2023,dk,fi,12.0,10.114285714285714,1.8857142857142861,0,0,1
2023,dk,fr,0.0,1.4,-1.4,0,0,1
2023,dk,gb,0.0,0.2571428571428571,-0.2571428571428571,0,1,1
2023,dk,hr,0.0,3.1142857142857143,-3.1142857142857143,0,0,1
2023,dk,il,0.0,4.942857142857143,-4.942857142857143,0,0,1
2023,dk,it,3.0,4.885714285714286,-1.8857142857142861,0,0,1
2023,dk,lt,0.0,1.3142857142857143,-1.3142857142857143,0,0,1
2023,dk,md,1.0,2.142857142857143,-1.1428571428571428,0,0,1
2023,dk,no,10.0,5.771428571428571,4.228571428571429,0,2,1
2023,dk,pl,5.0,2.1714285714285713,2.8285714285714287,0,0,1
2023,dk,pt,0.0,0.45714285714285713,-0.45714285714285713,0,0,1
2023,dk,rs,0.0,0.45714285714285713,-0.45714285714285713,0,0,1
2023,dk,se,8.0,6.514285714285714,1.4857142857142858,0,0,1
2023,dk,si,0.0,1.2857142857142858,-1.2857142857142858,0,0,1
2023,dk,ua,7.0,5.057142857142857,1.942857142857143,0,0,1
2023,ee,al,0.0,1.5142857142857142,-1.5142857142857142,0,0,1
2023,ee,am,0.0,1.2857142857142858,-1.2857142857142858,0,0,1
2023,ee,at,0.0,0.45714285714285713,-0.45714285714285713,0,0,1
2023,ee,au,6.0,0.42857142857142855,5.571428571428571,0,0,0
2023,ee,be,0.0,1.5714285714285714,-1.5714285714285714,0,0,1
2023,ee,ch,4.0,0.7714285714285715,3.2285714285714286,0,0,1
2023,ee,cy,0.0,1.6571428571428573,-1.6571428571428573,0,0,1
2023,ee,cz,0.0,1.0,-1.0,0,0,0
2023,ee,de,0.0,0.42857142857142855,-0.42857142857142855,0,0,1
2023,ee,es,0.0,0.08571428571428572,-0.08571428571428572,0,0,1
2023,ee,fi,12.0,10.114285714285714,1.8857142857142861,0,2,1
2023,ee,fr,0.0,1.4,-1.4,0,0,1
2023,ee,gb,0.0,0.2571428571428571,-0.2571428571428571,0,0,1
2023,ee,hr,0.0,3.1142857142857143,-3.1142857142857143,0,0,1
2023,ee,il,0.0,4.942857142857143,-4.942857142857143,0,0,1
2023,ee,it,2.0,4.914285714285715,-2.9142857142857146,0,0,1
2023,ee,lt,5.0,1.1714285714285715,3.8285714285714283,0,0,1
2023,ee,md,0.0,2.1714285714285713,-2.1714285714285713,0,0,1
2023,ee,no,7.0,5.857142857142857,1.1428571428571432,0,0,1
2023,ee,pl,3.0,2.2285714285714286,0.7714285714285714,0,0,1
2023,ee,pt,0.0,0.45714285714285713,-0.45714285714285713,0,0,1
